URL,Date,Title,Author,Type,Price,Summary,Publication Year,Language,ISBN,Category,Copyright,Contributors,Pages,Binding,Interior Color,Dimensions,Format,Keywords
https://www.lulu.com//shop/lenard-vinci-press/waldtiere/paperback/product-7wvypj.html?q=Walder,2023-06-15,Waldtiere,Lenard Vinci Press,Paperback,7.15,"Unglaubliches Malbuch für Erwachsene

Dieses wunderbare Buch enthält verschiedene Waldtiere wie Bären, Füchse, Hirsche, Eulen, Pflanzen, Bäume und viele mehr.
Ein perfekter Weg, um Ihre Freizeit entspannt zu verbringen und die faszinierende Welt der Wälder zu zeichnen.
Ideal für alle Schwierigkeitsgrade. Von den einfachsten bis zu den komplexesten Malvorlagen.
Großes 8,5 x 11-Zoll-Format in professioneller Qualität.
78 Seiten",2020,German,9781716353598,Crafts & Hobbies,All Rights Reserved - Standard Copyright License,By (author): Lenard Vinci Press,78,Paperback,Black & White,US Letter (8.5 x 11 in / 216 x 279 mm),,"['freaunde der natur farbung', 'malbucher fur waldtiere fur erwachsene', 'erwachsene malbucher wilde tiere', 'das malbuch der natur', 'wald malbuch', 'malbuch der waldbewohner', 'waltier malbuch']"
https://www.lulu.com//shop/markus-porkristl/hasenherz-und-b%C3%A4renmut/paperback/product-18krj284.html?q=Walder,2023-06-15,Hasenherz und Bärenmut,Markus Porkristl,Paperback,19.48,"Entsetzen im Sommerbergwald! Die japanische Prinzessin Wasabi und ihr Gefolge wurden entführt. Hannes Hase und sein Freund Barney Bär machen sich auf, die Entführten zu befreien. Doch in den Wäldern rund um Hasenhausen lauern hinter jedem Busch ungeahnte Gefahren. Welche dunklen Mächte haben ihre Intrigen gesponnen? Rasch entfaltet sich ein fantastischer Kriminalfall von internationaler Tragweite, der tief in tierische Abgründe blicken lässt. Eine wilde Jagd durch die Hasenhausener Wälder beginnt, die Wellen bis an die geheimnisvollen Ufer eines südaustralischen Flusses schlägt. Noch sind nicht alle Karotten verloren! Doch um diesen mysteriösen Fall zu lösen braucht es Hasenherz und Bärenmut! Eine humor- und fantasievolle Kriminalgeschichte für Jung und... jung Gebliebene.",2012,German,9781291031867,Fiction,All Rights Reserved - Standard Copyright License,By (author): Markus Porkristl,298,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Tierkrimi', 'Krimi mit Tieren', 'fantastische Kriminalgeschichte', 'Kriminalgeschichte mit Tieren', 'humorvolle Kriminalgeschichte', 'Kriminalroman mit Tieren']"
https://www.lulu.com//shop/michael-speier/fear-and-laughing-in-saufb%C3%A4uren-ein-resident-eifel-roman/paperback/product-1z82742v.html?q=Walder,2023-06-15,Fear and Laughing in Saufbäuren - Ein Resident Eifel Roman,Michael Speier,Paperback,21.69,"Die Fortsetzung von THE SAUFBÄUREN CHORNICLES.
Hauptwachtmeister Geisenheimer steht vor einem Rätsel. In den Vollmondnächten zieht ein grausamer Mörder durch die vorweihnachtlichen Wälder des kleinen Eifeldorfs Saufbäuren und hinterlässt grausam entstellte Leichen.
Sein Stellvertreter, Wachtmeister Kraxlhuber, ist ihm keine große Hilfe und auch der Rest der sogenannten Ortspolizei sind Nägel zu seinem Sarg.

Ein bös-witziges, irrsinniges Stück voller Blut, Sex, Gewalt und Humor. Die perfekte Mischung für alle, die glauben, schon alles gelesen zu haben.",2011,German,9781470961503,Humor,All Rights Reserved - Standard Copyright License,By (author): Michael Speier,420,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Resident Eifel', 'Eifel', 'Polizei', 'Werwolf', 'Werwolfe', 'Satire', 'Humor', 'Schwarzer Humor', 'Bose', 'Lustig']"
https://www.lulu.com//shop/hans-joachim-nebel/das-schweigen-der-gef%C3%BChle/paperback/product-1rg8jkep.html?q=Walder,2023-06-15,Das Schweigen der Gefühle,Hans - Joachim Nebel,Paperback,57.13,"Der Autor wurde 1952 in Dahme/Mark geboren. Schon als Kind liebte er die Schönheit der Natur mit ihrem rauschen der Wälder, Auen und Seen,
als Ausdruck von wildromantischer und unvergänglicher Schönheit. Nach seiner 20 jährigen Alkoholsucht, begann er romantische und schwermütige Lyrik zu schreiben. Es gibt bisher 39 Werke von ihm. Er ist Mitglied der Goethe Gesellschaft in Weimar. Der Autor lebt seit 15 Jahren abstinent und zurückgezogen.",2011,German,9781446133804,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,147,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Leid', 'Schmerz', 'Wonne', 'Trost', 'Freude']"
https://www.lulu.com//shop/hans-joachim-stoyan/der-th%C3%BCringer-h%C3%BCttenweg/paperback/product-14qqypzm.html?q=Walder,2023-06-15,Der Thüringer Hüttenweg,Hans-Joachim Stoyan,Paperback,14.90,"Zu Fuß von den Energiewänden, Kletterhalle in Weimar, Thüringen, Deutschland bis zur Neuen Thüringer Hütte, Habachtal, Österreich.

Dieser hier vorliegende Wanderführer «Der Thüringer Hüttenweg» ist ein Leitfaden für Anfänger, Fortgeschrittene und Profis des Wanderns. 1152 km lang ist die gesamte Strecke. Sie verläuft durch Deutschland und Österreich. Flachland, Mittelgebirge und Hochgebirge werden durchquert oder überschritten. Spektakuläre Wasserfälle, wunderschöne Blumenwiesen, eine reichhaltige Flora und Fauna, grüne Matten, herrliche Wälder, faszinierende Seen und Flüsse, sowie viel Kunst und Kultur in den Städten und Dörfern vervollständigen diesen einmaligen Wanderweg.",2017,German,9782914789431,Sports,All Rights Reserved - Standard Copyright License,By (author): Hans-Joachim Stoyan,152,Paperback,Black & White,Pocket Book (4.25 x 6.875 in / 108 x 175 mm),,"['Wanderung', 'Bergsteigen', 'Reisen', 'Wandern', 'Berge', 'Deutschland', 'Osterreich']"
https://www.lulu.com//shop/lenard-vinci-press/zauberwald/paperback/product-46pnrk.html?q=Walder,2023-06-15,Zauberwald,Lenard Vinci Press,Paperback,6.88,"Erstaunliches Malbuch!

Entdecken Sie die magische Welt der verzauberten Wälder, die Sie in ein aufregendes Abenteuer inmitten der Natur entführen.
Über 40 schöne und beruhigende Muster für Erwachsene und Jugendliche und alle Fans von Zauberwäldern. Selbst wenn Sie Anfänger oder Fortgeschrittene sind, eignet sich dieses Malbuch für alle Schwierigkeitsgrade. Jedes Bild wird auf einer eigenen Seite platziert, um das Durchbluten zu verringern. Es kann auch eine Geschenkidee für geliebte Menschen für Feiertage oder Geburtstage sein.
Große Designs im 8,5x11-Format in professioneller Qualität.
98 Seiten",2021,German,9781716185359,Fiction,All Rights Reserved - Standard Copyright License,By (author): Lenard Vinci Press,98,Paperback,Black & White,US Letter (8.5 x 11 in / 216 x 279 mm),,['magisches malbuch']
https://www.lulu.com//shop/christian-hartmann/naturwort-magazin-1-ausgabe/ebook/product-17enz6r8.html?q=Walder,2023-06-15,Naturwort Magazin 1. Ausgabe,Christian Hartmann,Ebook,5.78,"Das Naturwort Magazin ist ein unabhängiges, werbefreies Magazin aus Bremen. Es ist ein Ort für spannende Abenteuergeschichten und Naturfotografie. Hier findest du Inspiration für deine nächste Reise und erfährst von den abgelegensten Orten dieser Welt aus Fotografen-Sicht.

In dieser Ausgabe:
- Abenteuerfotograf Chris Burkard und sein neuer Film „Under An Acrtic Sky“ im Porträt
- Auf Antarktisexpedition mit Jon Bozinov
- Bremisches
- Wie eine Foto-App die Art zu Reisen veränderte
- Wälder die immer weiter Schrumpfen
- Der Harz in seinen Jahreszeiten
- On Tour mit „Willi“
- Wie Sian auf ihrem SUP-Board Wales umrundet hat
- Kunst aus den Rocky Mountains
- Selfmade-Löffel
- Die farben der Wüste
- Die Farben des Antelope Canyon
- Ein Schottland Roadtrip
- Ingmar Wein war als Snowfarmer in Kanada
- Amanda Zito liebt es Motorrad zu fahren
- „Unbounded“ – Eine Reise in das Unbekannte
- Mit dem Kanu über den Yukon River",2018,German,9780244407896,Travel & Adventure,All Rights Reserved - Standard Copyright License,By (author): Christian Hartmann,,,,,PDF,"['Reise', 'Abenteuer', 'Wildnis', 'Outdoor', 'Urlaub', 'Landschaftsfotografie', 'Naturfotografie', 'Reisefotografie', 'Reiseberichte', 'Expeditionen', 'Fotografen']"
https://www.lulu.com//shop/ernst-wichert/der-schaktarp/paperback/product-1e8pqjdg.html?q=Walder,2023-06-15,Der Schaktarp,Ernst Wichert,Paperback,13.85,"Es ist ein gar merkwürdiger Strich Landes, der sich, entlang dem Kurischen Haff, zwischen den Ausflüssen des mächtigen Memelstromes – bekanntlich in dem benachbarten Rußland »Niemen« geheißen – dahinzieht. Der Nemonien, die Gilge, die Ruß sind selbst breite Ströme, und durch das Flachland zwischen ihnen ziehen sich in großer Zahl andere Wasserläufe, teils ebenfalls in das Haff einmündend, teils jene miteinander verbindend, teils mit breitem Anlauf sich abzweigend und plötzlich in einem Schilfsee stagnierend. Geradlinige Kanäle, von Menschenhand zur Beseitigung der Gefahren der Schiffahrt auf dem oft stürmischen Kurischen Haff angelegt, schneiden sie in der Richtung nach Norden. Wassergräben, für den Sprung eines kräftigen Mannes oft nicht zu breit, ziehen sich gleich langen Fäden eines Spinnennetzes überall in die Wiesen und Wälder hinein....",2012,German,9781471651052,Fiction,All Rights Reserved - Standard Copyright License,By (author): Ernst Wichert,120,Paperback,Black & White,Pocket Book (4.25 x 6.875 in / 108 x 175 mm),,[]
https://www.lulu.com//shop/peter-echevers-h/immer-wieder-schweden/ebook/product-1z8qk6nn.html?q=Walder,2023-06-15,Immer wieder Schweden,Peter Echevers H.,Ebook,13.10,"Peter Echevers H. setzt sich mit der Vergangenheit und der Gegenwart dieses skandinavischen Landes auseinander. Er selbst hat es oft und gerne bereist. Reisen, Urlaub machen, Auswandern, Abenteuer erleben, Mittsommernacht und die Geschichte wichtiger Persönlichkeiten ist für ihn mit Schweden verbunden. Wer träumt nicht davon, einmal eine Auszeit zu nehmen, an einem einsamen See zu sitzen, durch unberührte Wälder zu streifen und der Natur einmal ganz nahe zu sein. In Schweden ist das noch möglich. Menschen, die einem in Schweden begegnen werden leicht zu Freunden für ein ganzes Leben. Raus aus der Enge, weg von der Menge, einmal erleben, wie es ist, in einem Königreich zu sein, andere Speisen, andere Regeln, wer neugierig genug ist, ein paar Stunden länger mit dem Auto zu fahren, wer das Wasser nicht scheut, sich an wunderbaren Landschaften ergötzen möchte, nun für den ist Schweden das richtige Land, welches mit Überraschungen auf einen wartet, die man in Gedanken später wieder mitnehmen kann.",2011,German,9781105020476,Travel & Adventure,All Rights Reserved - Standard Copyright License,By (author): Peter Echevers H.,,,,,EPUB,"['Skandinavien', 'Schweden', 'Dalsland', 'Alwin Krenz']"
https://www.lulu.com//shop/julius-naeher/die-burgen-in-elsa%C3%9F-lothringen/paperback/product-7584jm.html?q=Walder,2023-06-15,Die Burgen in Elsaß-Lothringen,Julius Naeher,Paperback,9.64,"Welches Land birgt wertvollere Baudenkmäler aller Zeiten als das Elsaß mit der Pfalz. Die vorhistorischen Kriegsbauten, die hier die höchsten Kuppen decken, haben noch lange nicht die verdiente Würdigung und Aufklärung gefunden. Nur der Odilienberg mit der Heidenmauer kann sich einer besonderen Vorliebe seitens der Gelehrten rühmen, die ihn beschrieben und besungen haben. Das Werk von Fr. Voulot über die vorhistorischen Baudenkmäler, beruht auf einer phantasiereichen Darstellung und Ausbeutung besonders der geologischen Vorkommnisse in den Vogesen.
Einzelne Elsässer Burgen haben in Dr. Joh. Pfeffinger und Eman. Friedr. Imlin schon 1812 und 1821 anerkennenswerte Darsteller gefunden, deren Anschauungen teilweise aber veraltet sind, namentlich hat der Letztere die Burgen auf römischen Ursprung zurückzuführen gesucht, eine Annahme die durch die Resultate der neuesten Forschungen und Ausgrabungen gänzlich wiederlegt ist und von keinem Gelehrten mehr behauptet wird.
Die stolzen Burgen des Elsasses, welche einst in ihrem unvergleichlichen mittelalterlichen Schmuck die eigentümlich geformten Felskuppen der Vogesen krönten, sind jetzt Ruinen. Aber deren Besuch gewährt allen Naturfreunden und Archäologen eine besondere Freude. Von hier werden uns die schönsten Einblicke in die mit den großen Forsten bedeckten Wälder und in die im frischen Grün prangenden Täler zuteil. Der Fernblick auf die gesegneten Fluren der Vorberge und der breiten Rheintalebene mit dem hohen Wahrzeichen derselben, dem Straßburger Münster, bis zu den Konturen des Schwarzwaldgebirges bleibt jedem Beschauer eine unvergeßliche Erinnerung. Aber auch der Allertumsforscher findet seine Befriedigung in einem Gang durch die Burgruine; er weiß sich in die Zeit ihres Glanzes und in das eigene Tun und Treiben ihrer damaligen Bewohner zurückzuversetzen; er findet da und dort in den baulichen Resten eine neue Anregung zum Nachdenken. Ich weiß wirklich nicht, ob diese Ruinen jetzt nicht einen größeren Reiz auf den Beschauer ausüben, demselben einen größeren Genuß bieten, als wenn sie noch bewohnt wären. Der Zugang zu diesen schönen Aussichtspunkten wäre ihm erschweit, wie in der romanischen Schweiz, wo diese Burgen den vornehmen Herrschaften als Landsitze dienen, und somit dem Publikum verschlossen sind...",2021,German,N/A,History,No Known Copyright (Public Domain),By (author): Julius Naeher,92,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Elsass', 'Elsass-Lothringen', 'Burgen', 'Schlosser']"
https://www.lulu.com//shop/julius-naeher/die-burgen-in-elsa%C3%9F-lothringen/hardcover/product-7584wm.html?q=Walder,2023-06-15,Die Burgen in Elsaß-Lothringen,Julius Naeher,Hardcover,19.02,"Welches Land birgt wertvollere Baudenkmäler aller Zeiten als das Elsaß mit der Pfalz. Die vorhistorischen Kriegsbauten, die hier die höchsten Kuppen decken, haben noch lange nicht die verdiente Würdigung und Aufklärung gefunden. Nur der Odilienberg mit der Heidenmauer kann sich einer besonderen Vorliebe seitens der Gelehrten rühmen, die ihn beschrieben und besungen haben. Das Werk von Fr. Voulot über die vorhistorischen Baudenkmäler, beruht auf einer phantasiereichen Darstellung und Ausbeutung besonders der geologischen Vorkommnisse in den Vogesen. Einzelne Elsässer Burgen haben in Dr. Joh. Pfeffinger und Eman. Friedr. Imlin schon 1812 und 1821 anerkennenswerte Darsteller gefunden, deren Anschauungen teilweise aber veraltet sind, namentlich hat der Letztere die Burgen auf römischen Ursprung zurückzuführen gesucht, eine Annahme die durch die Resultate der neuesten Forschungen und Ausgrabungen gänzlich wiederlegt ist und von keinem Gelehrten mehr behauptet wird. Die stolzen Burgen des Elsasses, welche einst in ihrem unvergleichlichen mittelalterlichen Schmuck die eigentümlich geformten Felskuppen der Vogesen krönten, sind jetzt Ruinen. Aber deren Besuch gewährt allen Naturfreunden und Archäologen eine besondere Freude. Von hier werden uns die schönsten Einblicke in die mit den großen Forsten bedeckten Wälder und in die im frischen Grün prangenden Täler zuteil. Der Fernblick auf die gesegneten Fluren der Vorberge und der breiten Rheintalebene mit dem hohen Wahrzeichen derselben, dem Straßburger Münster, bis zu den Konturen des Schwarzwaldgebirges bleibt jedem Beschauer eine unvergeßliche Erinnerung. Aber auch der Allertumsforscher findet seine Befriedigung in einem Gang durch die Burgruine; er weiß sich in die Zeit ihres Glanzes und in das eigene Tun und Treiben ihrer damaligen Bewohner zurückzuversetzen; er findet da und dort in den baulichen Resten eine neue Anregung zum Nachdenken. Ich weiß wirklich nicht, ob diese Ruinen jetzt nicht einen größeren Reiz auf den Beschauer ausüben, demselben einen größeren Genuß bieten, als wenn sie noch bewohnt wären. Der Zugang zu diesen schönen Aussichtspunkten wäre ihm erschweit, wie in der romanischen Schweiz, wo diese Burgen den vornehmen Herrschaften als Landsitze dienen, und somit dem Publikum verschlossen sind...",2021,German,N/A,History,All Rights Reserved - Standard Copyright License,By (author): Julius Naeher,92,Hardcover,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Elsass', 'Elsass-Lothringen', 'Burgen', 'Schlosser']"
