URL,Title,Author,Type,Price,Summary,Publication Year,Language,ISBN,Category,Copyright,Contributors,Pages,Binding,Interior Color,Dimensions,Format,Keywords
https://www.lulu.com//shop/jl-motley-/the-rise-of-the-dutch-republic/ebook/product-1ggdv2dj.html?q=Harvard+University,The Rise of the Dutch Republic,J.L. MOTLEY,Ebook,2.99,"J.L. MOTLEY
The Rise of the Dutch Republic
John Lothrop Motley, historian and diplomatist, was born at Dorchester, Massachusetts, now part of Boston, on April 15, 1814. After graduating at Harvard University, he proceeded to Europe, where he studied at the universities of Berlin and Göttingen. At the latter he became intimate with Bismarck, and their friendly relations continued throughout life. In 1846 Motley began to collect materials for a history of Holland, and in 1851 he went to Europe to pursue his investigations. The result of his labours was ""The Rise of the Dutch Republic--a History,"" published in 1856. The work was received with enthusiasm in Europe and America.",2013,English,9781300999829,Reference,All Rights Reserved - Standard Copyright License,By (author): J.L. MOTLEY,,,,,EPUB,[]
https://www.lulu.com//shop/ahaji-kirk-amos/keith-amos-a-celebration-of-his-life/paperback/product-1k928e74.html?q=Harvard+University,Keith Amos: A Celebration of His Life,Ahaji Kirk Amos,Paperback,59.99,"Keith Amos made his mark wherever he went. Growing up in small town Minden, LA, he was known as the smart kid who had gifts and talents to make something special of himself. As a student at Xavier University in New Orleans, teachers and fellow students recognized that Keith was going to be going places. At Harvard Med School, his growing talent as a physician was starting to blossom. His skilled precision as a surgeon grew exponentially when he was a resident as Barnes-Jewish Hospital, Washington University Med School in St. Louis. His natural ability to connect with patients came into full fruition during his surgical oncology fellowship at MD Anderson in Houston. His innate passion for advocacy and teaching combined with his other natural talents at the Lineberger Cancer Center at UNC-Chapel Hill to make Keith the ideal doctor. But Keith was more than that. His love for his wife and his children, his generosity with friends, and his zest for life created a man with an indomitable spirit. This is his story.",2014,English,9780578147208,Biographies & Memoirs,All Rights Reserved - Standard Copyright License,By (author): Ahaji Kirk Amos,176,Paperback,Color,US Letter (8.5 x 11 in / 216 x 279 mm),,"['Keith Amos', 'cancer doctor', 'oncologist', 'UNC Chapel Hill', 'Lineberger']"
https://www.lulu.com//shop/michael-fox/henri-nouwen-on-transformation/paperback/product-1pew7ez7.html?q=Harvard+University,Henri Nouwen on Transformation,Michael Fox,Paperback,20.00,"Henri Nouwen [1924 to 1996]—a Dutch author, professor, and pastor of international acclaim—wrote extensively of the spiritual life. Nouwen was ordained as a priest in 1957; he studied psychology at the Catholic University of Nijmegen and, later, at the Menninger Clinic in the States. He taught at Notre Dame and the Divinity Schools of Yale and Harvard. Henri Nouwen’s forty books include The Return of the Prodigal Son, The Wounded Healer, The Way of the Heart, Reaching Out, Turn My Mourning into Dancing, and Compassion. Upon the tenth anniversary of Henri’s passing, Michael Christensen and Rebecca Laird began the process of distilling Henri’s prolific words into a framework that would encourage spiritual formation; their work is presented in three volumes titled Spiritual Direction, Spiritual Formation, Discernment. These learning maps have been designed to teach spiritual companions—directors, coaches, pastors, friends—the wisdom of Henri Nouwen around spiritual formation.",2013,English,N/A,Religion & Spirituality,All Rights Reserved - Standard Copyright License,By (author): Michael Fox,42,Paperback,Color,US Letter (8.5 x 11 in / 216 x 279 mm),,"['Christian', 'coaching', 'self-improvement', 'discipleship', 'comtemplative', 'spritual formation', 'spiritual direction', 'spiritual transformation']"
https://www.lulu.com//shop/charles-haanel/before-the-secret/ebook/product-k79gq9.html?q=Harvard+University,Before The Secret,Charles Haanel,Ebook,8.99,"Charles F. Haanel, the author of the main principles of this book, has been regarded by hundreds of people as the ""Father of Personal Development"".

Rumor has it that while he was attending Harvard University, Bill Gates discovered and read The Master Key System. It was this book that inspired Bill Gates to drop out of the University and pursue his dream of ""a computer on every desktop."" And the rest they say is history . .

Silicon Valley also has a secret and it's that almost every entrepreneur who made a fortune in recent years did so by studying the teachings of ""Before the Secret"" which was written over eighty years ago!

Countless self development books have been based on these teachings which can be found in ""Before The Secret"". The teachings have been shared in the movie and more recently on Oprah with the students of these teachings.",2021,English,N/A,Religion & Spirituality,All Rights Reserved - Standard Copyright License,By (author): Charles Haanel,,,,,PDF,"['the secret', 'before the secret', 'affirmaiations', 'affirmination', 'spirituality', 'religion', 'Personal Development', 'healing', 'spiritual']"
https://www.lulu.com//shop/sherburne-friend-cook/the-aboriginal-population-of-the-north-coast-of-california/paperback/product-1v42d7ze.html?q=Harvard+University,The Aboriginal Population of the North Coast of California,Sherburne Friend Cook,Paperback,7.70,"Hint: You can preview this book by clicking on ""Preview"" which is located under the cover of this book.

About the author:

Sherburne Friend Cook was a physiologist by training, and served as professor and chairman of the department of physiology at the University of California, Berkeley. He was also a noted pioneer in population studies of the native peoples of North America and Mesoamerica and in field methods and quantitative analysis in archaeology.Cook studied at Harvard University and served in France during World War I. He completed his Ph.D. thesis, The Toxicity of the Heavy Metals in Relation to Respiration, in 1925. He taught physiology at Berkeley from 1928 until his retirement in 1966.Cook repeatedly returned to the problems of estimating the pre-Columbian populations of California, Mexico, and other regions, and of tracing the rate and reasons for their subsequent decline.
Excerpt from: https://en.wikipedia.org/wiki/Sherburne_F._Cook",2016,English,N/A,History,All Rights Reserved - Standard Copyright License,By (author): Sherburne Friend Cook,118,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['aboriginal', 'america', 'california', 'coast', 'cook', 'e011', 'friend', 'indians', 'north', 'population', 'sherburne', 'statistics']"
https://www.lulu.com//shop/messenger-k-hezekiah-scipio/systematic-biblical-meditation-protocol/paperback/product-1wk469r2.html?q=Harvard+University,SYSTEMATIC BIBLICAL MEDITATION PROTOCOL,Messenger K Hezekiah SCIPIO,Paperback,27.99,"Meditation helps with lowering high blood pressure, stress reduction, treatment for anxiety, depression, all forms of pain: backaches, muscle pain, joint aches, post-operative pain, neck, arm and leg pain.This book provides biblical alternative to Hinduism-Buddhism based meditation techniques. According to
Herbert Benson, MD (1975), Harvard University professor emeritus, cardiologist, pioneer researcher, developer of the Relaxation Response and co-founder of Benson-Henry Institute For Mind/Body Medicine at Massachusetts General Hospital, Boston, “the use of the mantra, which may include the names of Hindu gods, may actually have a negative effect and cause more unrest and anxiety than peace of mind if you don’t believe them.” But Almighty God Jehovah said meditate on his book of the law and do according to what it says, then you will be prosperous and have good success.",2019,English,N/A,Health & Fitness,All Rights Reserved - Standard Copyright License,By (author): Messenger K Hezekiah SCIPIO,112,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Meditation', 'Systematic Biblical Meditation', 'Biblical Health Center', 'Biblical Meditation', 'stress reduction', 'treatment for anxiety', 'depression', 'pain: backaches', 'muscle pain', 'joint aches', 'post-operative pain', 'neck pain', 'arm pain', 'leg pain']"
https://www.lulu.com//shop/karl-friedrich-geldner/der-rig-veda-zweiter-teil/paperback/product-ve475m.html?q=Harvard+University,Der Rig-Veda. Zweiter Teil,Karl Friedrich Geldner,Paperback,30.00,"Reproduktion auf Grundlage der Ausgabe: Harvard/Oxford University Press; London (Geoffrey Cumberlege) und Leipzig (Otto Harrassowitz) 1951.    -    Und doch bleibt der Rigveda das älteste Denkmal der indischen Literatur, das Buch der Bücher, in dem der breite Strom der politischen, geistigen und religiösen Entwicklung Indiens sich bis zu seinen letzten Quellen rückwärts verfolgen läßt. Für Sprach- und Religionsforscher hat er trotz der herrschenden Mode nichts von seiner hohen Bedeutung eingebüßt. Seine Erforschung sollte nach wie vor den Indologen am Herzen liegen. Um sie zu beleben und zu befruchten, wird hier eine neue Übersetzung unternommen, so gewagt auch zur Zeit dieser Versuch erscheinen mag. [Auszug aus dem Begleitwort]",2022,German,9781471754791,Religion & Spirituality,No Known Copyright (Public Domain),By (author): Karl Friedrich Geldner,439,Paperback,Black & White,Digest (5.5 x 8.5 in / 140 x 216 mm),,"['Hinduismus', 'Veda', 'Gita', 'Rigveda', 'Rig']"
https://www.lulu.com//shop/louis-agassiz/louis-agassiz-his-life-and-correspondence-illustrated/ebook/product-1798wz68.html?q=Harvard+University,"Louis Agassiz, His Life and Correspondence: Illustrated",Louis Agassiz,Ebook,3.99,"Louis Agassiz, His Life and Correspondence: Illustrated by Louis Agassiz.

Jean Louis Rodolphe Agassiz (1807-1873) was a Swiss paleontologist, glaciologist, geologist and a prominent innovator in the study of the Earth's natural history. He grew up in Switzerland and became a professor of natural history at University of Neuchâtel. Later, he accepted a professorship at Harvard University in the United States.

This book has neither the fullness of personal narrative, nor the closeness of scientific analysis, which its too comprehensive title might lead the reader to expect. My chief object was to prevent the dispersion and final loss of scattered papers which had an unquestionable family value. 

The correspondence for the first part was almost wholly in French and German, so that the choice lay between a patch-work of several languages or the unity of one, burdened as it must be with the change of version. I have accepted what seemed to me the least of these difficulties.",2013,English,9781304111029,Biographies & Memoirs,All Rights Reserved - Standard Copyright License,By (author): Louis Agassiz,,,,,EPUB,"['Louis Agassiz', 'Naturalist', 'Biography', 'Correspondence', 'Paleontologist', 'Swiss', 'Swiss Naturalist', 'Geologist']"
https://www.lulu.com//shop/george-p-miller/symposium-on-unidentified-flying-objects-hearings-before-the-committee-on-science-and-astronautics-us-house-of-representatives-ninetieth-congress-second-session-july-29-1968-no-7/paperback/product-q98rg9.html?q=Harvard+University,"SYMPOSIUM ON UNIDENTIFIED FLYING OBJECTS. HEARINGS BEFORE THE COMMITTEE ON SCIENCE AND ASTRONAUTICS, U.S. HOUSE OF REPRESENTATIVES NINETIETH CONGRESS SECOND SESSION JULY 29, 1968 [No. 7]",George P. Miller,Paperback,26.00,"A very interesting and serious book with professional a  report for all the people who want to learn about the field of Ufology.  In 1968 the US Congress organized a symposium on Unidentified Flying Objects, inviting some of the top scientists, and investigators in the world to speak and present evidence before the Committee On Science And Astronautics. Some of their conclusions may shock you. Now for the first time the actual transcript of the symposium is now available. Dr. J. Allen Hynek, Department of Astronomy, Northwestern University Prof. James E. McDonald University of Arizona Dr. Carl Sagan, Center for Radiophysics and Space Research, Cornell University Dr. Robert L. Hall Department of Sociology, University of Illinois, Dr. James A. Harder University of California Dr. Robert M. L. Baker, Jr. System Sciences Corp. Dr. Donald H. Menzel Harvard College Observatory Dr. R. Leo Sprinkle University of Wyoming Dr. Garry C. Henderson Space Sciences, General Dynamics Stanton T. Friedman Westinghouse Astronuclear Laboratory. This book is an authentic reproduction of the original printed text in shades of gray and may contain minor errors. Despite the fact that we have attempted to accurately maintain the integrity of the original work, the present reproduction may have minor errors beyond our control like: missing and blurred pages, poor pictures and markings. Because this book is culturally important, we have made available as part of our commitment to protect, preserve and promote knowledge in the world. This title was originally published in 1968. Please copy and paste the link for our books: https://saucerianbooks.blogspot.com/",2022,English,9781955087360,History,All Rights Reserved - Standard Copyright License,Editor-in-chief: George P. Miller,254,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Integratron', 'Ancient Aliens', 'George Van Tassel', 'Annunaki', 'Anunaki', 'Von daniken', 'Giorgio  Tsoukalos', 'George Adamsky']"
https://www.lulu.com//shop/george-p-miller/symposium-on-unidentified-flying-objects-hearings-before-the-committee-on-science-and-astronautics-us-house-of-representatives-ninetieth-congress-second-session-july-29-1968-no-7/ebook/product-rr7zjr.html?q=Harvard+University,"SYMPOSIUM ON UNIDENTIFIED FLYING OBJECTS. HEARINGS BEFORE THE COMMITTEE ON SCIENCE AND ASTRONAUTICS, U.S. HOUSE OF REPRESENTATIVES NINETIETH CONGRESS SECOND SESSION JULY 29, 1968 [No. 7",George P. Miller,Ebook,20.00,"This book is an authentic reproduction of the original printed text in shades of gray and may contain minor errors. Despite the fact that we have attempted to accurately maintain the integrity of the original work, the present reproduction may have minor errors beyond our control like: missing and blurred pages, poor pictures and markings. Because this book is culturally important, we have made available as part of our commitment to protect, preserve and promote knowledge in the world. This title was originally published in 1968.
A very interesting and serious book with professional a  report for all the people who want to learn about the field of Ufology.  In 1968 the Us Congress organized a symposium on Unidentified Flying Objects, inviting some of the top scientists, and investigators in the world to speak and present evidence before the Committee On Science And Astronautics. Some of their conclusions may shock you. Now for the first time the actual transcript of the symposium is now available. Dr. J. Allen Hynek, Department of Astronomy, Northwestern University Prof. James E. McDonald University of Arizona Dr. Carl Sagan, Center for Radiophysics and Space Research, Cornell University Dr. Robert L. Hall Department of Sociology, University of Illinois, Dr. James A. Harder University of California Dr. Robert M. L. Baker, Jr. System Sciences Corp. Dr. Donald H. Menzel Harvard College Observatory Dr. R. Leo Sprinkle University of Wyoming Dr. Garry C. Henderson Space Sciences, General Dynamics Stanton T. Friedman Westinghouse Astronuclear Laboratory .
Copy and paste the link for our books: https://saucerianbooks.blogspot.com/",2020,English,9781716900860,History,No Known Copyright (Public Domain),Compiled by: George P. Miller,,,,,EPUB,['Aliens']
https://www.lulu.com//shop/robertson-work/serving-people-planet-in-mystery-love-and-gratitude/paperback/product-1kkd8wnz.html?q=Harvard+University,"Serving People & Planet: In Mystery, Love and Gratitude",Robertson Work,Paperback,16.50,"This is the fascinating life story of someone in love with the world and his family. His journey begins in small-town Oklahoma and travels around the planet as he works with the Institute of Cultural Affairs (ICA), UNDP, and NYU Wagner in service to poor villages and slums, cities, nations, organizations, and public servants. The reader journeys with the author from his birth (and before) to his 75th birthday (and beyond) and participates in his awakening, calling, travels, loves, adventures, beliefs, acts of service, struggles, tragedies, ecstasies, reflections, and life lessons. In all of history, this story has never before been told. Enjoy the journey and be inspired.
“In this book, Rob Work has narrated a fascinating story of his life, demonstrating his passion for humanity and the planet, and contribution to community and leadership development . . .”
- G. Shabbir Cheema, PhD, senior fellow, Harvard Kennedy School; former director of UNDP Management Development and Governance Division",2020,English,9781684716166,Biographies & Memoirs,All Rights Reserved - Standard Copyright License,By (author): Robertson Work,280,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['United Nations', 'New York University', 'Institute of Cultural-Affairs', 'world server', 'mystery love gratitude', 'people and planet']"
https://www.lulu.com//shop/eric-leif-davin-and-morgan-m-morgan-and-lobo/street-fighting-days/paperback/product-6gyyk7.html?q=Harvard+University,STREET FIGHTING DAYS,LOBO,Paperback,10.00,"Lobo and Morgan were legends of the street in the counter-cultural Seventies. Laughing and fighting, they battled the police and the Powers That Be from Berkeley to Cambridge and all points in between. This is their raucous account of their street fighting days in Cambridge, when Harvard Square was one of the spark plugs of the Revolution.",2023,English,9781312717589,Biographies & Memoirs,All Rights Reserved - Standard Copyright License,"By (author): LOBO, By (author): MORGAN M. MORGAN, By (author): ERIC LEIF DAVIN",87,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Hippies', 'Sixties', 'Seventies', 'Cambridge Massashusetts', 'Harvard Square', 'Street People', 'STP Family', 'Anti-War Protests', 'Vietnam War', 'Anti-War Movement', 'Progressive Labor Party', 'Center for International Affairs', 'LSD', 'Drugs', 'Police Brutality', 'Police Violence', 'Larry Largey', 'Police Killings', 'Harvard University']"
https://www.lulu.com//shop/stacey-andrea-neste/obama-and-friends-1993/ebook/product-4znjw6.html?q=Harvard+University,Obama and friends 1993,Stacey Andrea Neste,Ebook,112.10,"Obama was born on August 4, 1961, [7] at Kapiolani Medical Center in Honolulu, Hawaii . [8] [9] [10] He is the only president born outside of the 48 continental states . [11] Obama's mother, Stanley Ann Dunham, was born in Wichita, Kansas of English descent . Obama's father, Barack Obama, Sr., is from the Luo tribe of Nyan'oma Kogelo, Kenya . The Obamas met in 1960 during a Russian language class at the University of Hawaii in Mānoa ; Obama's father was granted a scholarship to study here. [12] [13]The two were married at Wailuku in Maui on February 2, 1961, [14] [15] and separated when Obama's mother brought her newborn son to Seattle, Washington in late August 1961 to attend the University of Washington in a year. At the same time, Obama, Sr. received a graduate degree in economics from Hawaii in June 1962, and then received a scholarship to graduate study at Harvard University . In March 1964, the two divorced. [16] Obama Sr. returned to Kenya in 1964 and remarried; he visited Hawaii only once in 1982. [17] He died in a car accident in 1982",2022,English,N/A,Personal Growth,All Rights Reserved - Standard Copyright License,By (author): Stacey Andrea Neste,,,,,EPUB,"['obama', 'friend', 'Barack']"
https://www.lulu.com//shop/harold-mcdougall/african-american-civil-rights-in-the-age-of-obama-a-history-and-a-handbook/paperback/product-157pdp7k.html?q=Harvard+University,AFRICAN AMERICAN CIVIL RIGHTS IN THE AGE OF OBAMA: A HISTORY AND A HANDBOOK,Harold McDougall,Paperback,22.60,"AFRICAN AMERICAN CIVIL RIGHTS IN THE AGE OF OBAMA: A HISTORY AND A HANDBOOK, by Prof. Harold McDougall of the Howard University School of Law is a look at some of the remaining trouble spots in black-white relations in the United States today, with the benefit of the Obama Administration's first year in office as a backdrop.

The book begins with racial profiling, a topic particularly charged as a consequence of  Harvard professor Henry Louis Gates' arrest in his own home, for disorderly conduct, by Cambridge, Massachusetts police. Other trouble spots include hate crimes, discrimination against consumers, employment discrimination, voting rights, housing discrimination and discrimination in public education.",2009,English,9780557248322,Law,All Rights Reserved - Standard Copyright License,By (author): Harold McDougall,232,Paperback,Black & White,US Letter (8.5 x 11 in / 216 x 279 mm),,"['African American', 'Civil Rights', 'Street Law', 'American History', 'Obama', 'Community Organizing']"
https://www.lulu.com//shop/l-h-liberty-hyde-bailey/the-practical-garden-book-containing-the-simplest-directions-for-the-growing-of-the-commonest-things-about-the-house-and-garden/paperback/product-1ng5mvd7.html?q=Harvard+University,The Practical Garden-Book Containing the Simplest Directions for the Growing of the Commonest Things about the House and Garden,L. H. (Liberty Hyde) Bailey,Paperback,10.08,"Hint: You can preview this book by clicking on ""Preview"" which is located under the cover of this book.

About the author:

Liberty Hyde Bailey (March 15, 1858 – December 25, 1954) was an American horticulturist, botanist and cofounder of the American Society for Horticultural Science. :10–15Born in South Haven, Michigan, as the third son of farmers Liberty Hyde Bailey Sr. and Sarah Harrison Bailey, Bailey entered the Michigan Agricultural College (MAC, now Michigan State University) in 1878 and graduated in 1882. The next year, he became assistant to the renowned botanist Asa Gray, of Harvard University. This was arranged by a professor at MAC, William James Beal. Bailey spent two years with Gray as his herbarium assistant. The same year, he married Annette Smith, the daughter of a Michigan cattle breeder, whom he met at the Michigan Agricultural College.
Excerpt from: https://en.wikipedia.org/wiki/Liberty_Hyde_Bailey",2016,English,N/A,History,All Rights Reserved - Standard Copyright License,By (author): L. H. (Liberty Hyde) Bailey,288,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['bailey', 'book', 'commonest', 'containing', 'directions', 'garden', 'gardening', 'growing', 'h', 'house', 'hyde', 'l', 'liberty', 'practical', 'simplest', 'things']"
https://www.lulu.com//shop/thadey-minja/the-english-grammar-master/ebook/product-enypvp.html?q=Harvard+University,The English Grammar-Master,Thadey Minja,Ebook,3.00,"THE ENGLISH GRAMMAR -MASTER
Is a self-study reference and practice book for intermediate to advanced students of English. The book was written by Thadey M. Charles and published by Harvard University Press; 

•	All English language learners are encouraged to read this book as it’s well-arranged to mitigate the requirements of self-practicing,Applying and improving language skills, especially for  bilingual learners and Middle and High Schools Students from Speaking and Non-Speaking English Countries. 

•	Be the first to experience these modern ways of portraying Grammar contents, the contents inside were made easy to all students including the entire global Communities.  
                                       

DON'T MISS THIS BOOK, AS ITS NOW AVAILABLE IN A PROMOTION PRICE!
GET IT NOW........................................!!!!",2021,English,N/A,Education & Language,Some Rights Reserved - Creative Commons (CC BY),By (author): Thadey Minja,,,,,EPUB,"['The English Language', 'Self-Studying English Language', 'English Book and linguistics', 'Second language learners', 'Grammar Gaidence for English leaners', 'Midle and High School English Book', 'Practicing applying and improving language students']"
https://www.lulu.com//shop/felix-kronenberg/from-language-lab-to-language-center-and-beyond-the-past-present-and-future-of-language-center-design/hardcover/product-1mk28qw9.html?q=Harvard+University,"From Language Lab to Language Center and Beyond: The Past, Present, and Future of Language Center Design",Felix Kronenberg,Hardcover,29.95,"The term ‘language lab’ conjures up a very distinctive image: orderly rows of cubicles designed for individual students to face machines. It is a strong image, so strong that even today’s centers are frequently still referred to as labs, despite the staff’s insistence on the changed nomenclature. But as this volume shows, today’s language centers have dramatically changed, adapted, and evolved since the first language laboratories of the early twentieth century and their dramatic rise during the postwar years.

This volume shows how far we have come since the early days of the language laboratory. Inspired by the 50th anniversary IALLT/FLEAT conference at Harvard University (August 11-15, 2015), this publication was conceived to create a mosaic of different directions, of different missions, of different designs that the language centers at the authors’ institutions have embraced.",2017,English,9781946123008,Education & Language,All Rights Reserved - Standard Copyright License,By (author): Felix Kronenberg,184,Hardcover,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['language center design', 'learning space design', 'language learning', 'language teaching']"
https://www.lulu.com//shop/ivan-rupnik/mass-modular/paperback/product-1g2jwery.html?q=Harvard+University,Mass. Modular,Ivan Rupnik,Paperback,45.97,"For the last six years, modular housing has been a research topic at Northeastern University’s School of Architecture, carried out through a series of research projects, courses and symposia organized by Prof. Ivan Rupnik, in collaboration with a number of faculty, graduate students and experts in the field. Prof. Rupnik’s doctoral work at Harvard University focused on the transfer and translation of instruments of planning and management from industrial engineering to architectural projection during the first half of the twentieth century. Mass. Modular is the most recent volume in this series. Edited by Ivan Rupnik with contributions from Arthur Campbell, Bruno Dariu, Khalil Farhat, Ariella Fishkin, Andrew Giannino-Curtis, Nicole Radice, Charif Tabet, Saurabh Vashist, Jennifer Vasington and Fredrik Viklund.",2017,English,N/A,Art & Photography,All Rights Reserved - Standard Copyright License,By (author): Ivan Rupnik,218,Paperback,Color,Small Landscape (9 x 7 in / 229 x 178 mm),,"['Modular', 'architecture', 'prefab', 'prefabrication', 'ecology']"
https://www.lulu.com//shop/peter-filene/personal-histories/paperback/product-zvmdkz.html?q=Harvard+University,Personal Histories,Peter Filene,Paperback,23.95,"These ten memoir essays form a collage of family history, teaching, and reflections on misremembering and romance. They begin in Germany, using letters, diaries and photographs to portray Filene’s father, mother and her three sisters as they grew up in the effervescent 1920s, only to be scattered by Hitler to London and New York. The narrative spotlight then follows Filene’s own journey from 1950s certainties into 1960s tumult. He acquired a Harvard Ph.D. and taught U.S. history at Lincoln University, Missouri, and then the University of North Carolina, Chapel Hill. At the same time, he participated in the civil rights movement, flirted with the counterculture, left his marriage and dreamed of being an artist in Paris. In the last four essays, he reflects upon what he has learned about the danger of romance, the quirks of memory, and the thrill of making fine-art photographs. In the last essay, he discovers love and meaning amid Trump’s presidency and the pandemic.",2021,English,9781737533603,Biographies & Memoirs,All Rights Reserved - Standard Copyright License,By (author): Peter Filene,240,Paperback,Color,US Trade (6 x 9 in / 152 x 229 mm),,"['teaching', 'Nazism', 'race', 'history', 'photography']"
https://www.lulu.com//shop/fengbo-zhang/economic-analysis-of-chinese-transportation/ebook/product-1k8rqy4q.html?q=Harvard+University,Economic Analysis of Chinese Transportation,Fengbo Zhang,Ebook,5.00,"Dr. Zhang received his Ph.D. in Economics from Kyoto University in Japan. In 1986 he was a Senior Research Fellow at the STATE COUNCIL Research Center in China, introduced Western economics to China, assisted Deng Xiaoping leadership in promoting reform and open policies. Since 1988, he was a visiting scholar at Harvard University and the National Bureau of Economic Research, USA, represented leading Japanese companies during the rapid investment boom in the USA, and joined Fuji Bank. In 2003, he joined Citigroup as a Senior Vice President for Citibank Lending. He has published more than 10 books, including A CHINESE ECONOMIST’S JOURNEY and ANALYSIS OF CHINESE MACROECONOMY. He is regularly invited to speak to Chinese government and business leaders.  
The first edition of this book was published by the People Press, the top publisher in China in 1987, and has been used as key textbook for Chinese major universities as well as government training.",2011,English,N/A,Business & Economics,All Rights Reserved - Standard Copyright License,By (author): Fengbo Zhang,,,,,PDF,"['China', 'transportation', 'economics', 'Chinese Economist', 'Education']"
https://www.lulu.com//shop/cale-young-rice/yolanda-of-cyprus/paperback/product-1pym5jd7.html?q=Harvard+University,Yolanda of Cyprus,Cale Young Rice,Paperback,7.48,"Hint: You can preview this book by clicking on ""Preview"" which is located under the cover of this book.

About the author:

Cale Young Rice (December 7, 1872 – January 24, 1943) was an American poet and dramatist.He was born in Dixon, Kentucky, to Laban Marchbanks Rice, a Confederate veteran and tobacco merchant, and his wife Martha Lacy. He was a younger brother of Laban Lacy Rice, a noted educator. Cale Rice grew up in Evansville, Indiana, and Louisville, Kentucky. He was educated at Cumberland University and at Harvard (A.B., 1895; A.M., 1896).He was married to the popular author Alice Hegan Rice; they worked together on several books.
Excerpt from: https://en.wikipedia.org/wiki/Cale_Young_Rice",2016,English,N/A,History,All Rights Reserved - Standard Copyright License,By (author): Cale Young Rice,102,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['american', 'cale', 'cyprus', 'drama', 'rice', 'yolanda', 'young']"
https://www.lulu.com//shop/cale-young-rice/nirvana-days/paperback/product-1mqvz8kp.html?q=Harvard+University,Nirvana Days,Cale Young Rice,Paperback,7.20,"Hint: You can preview this book by clicking on ""Preview"" which is located under the cover of this book.

About the author:

Cale Young Rice (December 7, 1872 – January 24, 1943) was an American poet and dramatist.He was born in Dixon, Kentucky, to Laban Marchbanks Rice, a Confederate veteran and tobacco merchant, and his wife Martha Lacy. He was a younger brother of Laban Lacy Rice, a noted educator. Cale Rice grew up in Evansville, Indiana, and Louisville, Kentucky. He was educated at Cumberland University and at Harvard (A.B., 1895; A.M., 1896).He was married to the popular author Alice Hegan Rice; they worked together on several books.
Excerpt from: https://en.wikipedia.org/wiki/Cale_Young_Rice",2016,English,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Cale Young Rice,82,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['cale', 'days', 'nirvana', 'poetry', 'rice', 'young']"
https://www.lulu.com//shop/govind-garg/chasing-dreams-a-memoir/hardcover/product-1mwzmn6w.html?q=Harvard+University,"Chasing Dreams, A Memoir",Govind Garg,Hardcover,26.99,"The story of a hearing impaired boy growing up in a small village in India. To realize his dream of becoming a doctor he had to overcome many obstacles: a harsh father, poor hearing, lack of comprehension and little emotional support. See the difficulties he faced through college and finally medical school.
From India he traveled to Canada and the United States, where he received exemplary training in Anesthesia at McGill University and Harvard Medical School. Follow his career and personal growth through academic medicine and private practice, along with the ups and downs he faced as a result of his poor hearing. Finally, with the many improvements in hearing aid technology, he was able to hear and function almost normally.
Read how he developed one of the first freestanding surgical centers in the US. Then follow the challenges of a partnership, financing the project and finally running the center.
His study of philosophy and existentialism have been important aspects of his life.",2013,English,N/A,Biographies & Memoirs,All Rights Reserved - Standard Copyright License,By (author): Govind Garg,254,Hardcover,Black & White,US Letter (8.5 x 11 in / 216 x 279 mm),,"['Indian childhood', 'hearing impaired', 'Indian schooling', 'anesthesia training', 'private practice', 'outpatient surgery', 'clash of cultures']"
https://www.lulu.com//shop/fengbo-zhang/economic-analysis-of-chinese-transportation/paperback/product-145pw9jq.html?q=Harvard+University,Economic Analysis of Chinese Transportation,Fengbo Zhang,Paperback,17.00,"Dr. Zhang received his Ph.D. in Economics from Kyoto University in Japan. In 1986 he was a Senior Research Fellow at the STATE COUNCIL Research Center in China, introduced Western economics to China, assisted Deng Xiaoping leadership in promoting reform and open policies. Since 1988, he was a visiting scholar at Harvard University and the National Bureau of Economic Research, USA, represented leading Japanese companies during the rapid investment boom in the USA, and joined Fuji Bank. In 2003, he joined Citigroup as a Senior Vice President for Citibank Lending. He has published more than 10 books, including A CHINESE ECONOMIST’S JOURNEY and ANALYSIS OF CHINESE MACROECONOMY. He is regularly invited to speak to Chinese government and business leaders.  
The first edition of this book was published by the People Press, the top publisher in China in 1987, and has been used as key textbook for Chinese major universities as well as government training.",2009,English,9780557094905,Business & Economics,All Rights Reserved - Standard Copyright License,By (author): Fengbo Zhang,200,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['China', 'transportation', 'economics', 'Chinese Economist', 'Education']"
